0.541,1.01,0.115,-0.361,0.046,-0.087,0.927,-38
0.53,1.009,0.107,-0.363,0.04,-0.062,0.929,-37
0.53,1.009,0.107,-0.363,0.04,-0.062,0.929,-42
0.53,1.009,0.107,-0.363,0.04,-0.062,0.929,-39
0.53,1.009,0.107,-0.363,0.04,-0.062,0.929,-38
0.53,1.009,0.107,-0.363,0.04,-0.062,0.929,-38
0.529,1.009,0.102,-0.359,0.032,-0.059,0.931,-33
0.529,1.009,0.102,-0.359,0.032,-0.059,0.931,-37
0.528,1.009,0.098,-0.359,0.029,-0.063,0.931,-31
0.528,1.009,0.098,-0.359,0.029,-0.063,0.931,-34
0.522,1.008,0.096,-0.357,0.033,-0.06,0.932,-36
0.522,1.008,0.096,-0.357,0.033,-0.06,0.932,-33
0.522,1.008,0.096,-0.357,0.033,-0.06,0.932,-32
0.518,1.006,0.094,-0.361,0.034,-0.055,0.93,-38
0.518,1.006,0.094,-0.361,0.034,-0.055,0.93,-38
0.518,1.006,0.094,-0.361,0.034,-0.055,0.93,-38
0.518,1.006,0.094,-0.361,0.034,-0.055,0.93,-38
0.518,1.006,0.094,-0.361,0.034,-0.055,0.93,-40
0.518,1.006,0.094,-0.361,0.034,-0.055,0.93,-40
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-38
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-38
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-38
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-39
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-39
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-34
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-30
0.518,1.003,0.092,-0.363,0.034,-0.055,0.929,-39
0.515,1.002,0.092,-0.364,0.037,-0.054,0.929,-31
0.515,1.002,0.092,-0.364,0.037,-0.054,0.929,-40
0.515,1.002,0.092,-0.364,0.037,-0.054,0.929,-40
0.515,1.002,0.092,-0.364,0.037,-0.054,0.929,-39
0.515,1.002,0.092,-0.364,0.037,-0.054,0.929,-38
0.515,1.002,0.092,-0.364,0.037,-0.054,0.929,-39
0.515,1.002,0.092,-0.364,0.037,-0.054,0.929,-39
0.514,1.002,0.094,-0.363,0.04,-0.055,0.929,-38
0.514,1.002,0.094,-0.363,0.04,-0.055,0.929,-38
0.511,1.005,0.096,-0.361,0.047,-0.058,0.93,-39
0.511,1.005,0.096,-0.361,0.047,-0.058,0.93,-40
0.511,1.005,0.096,-0.361,0.047,-0.058,0.93,-38
0.511,1.005,0.096,-0.361,0.047,-0.058,0.93,-42
0.511,1.005,0.096,-0.361,0.047,-0.058,0.93,-39
0.511,1.005,0.096,-0.361,0.047,-0.058,0.93,-39
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-39
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-29
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-39
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-38
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-38
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-38
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-38
0.506,1.013,0.101,-0.354,0.062,-0.051,0.932,-38
0.506,1.021,0.109,-0.343,0.066,-0.051,0.935,-38
0.506,1.021,0.109,-0.343,0.066,-0.051,0.935,-38
0.506,1.021,0.109,-0.343,0.066,-0.051,0.935,-38
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-40
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-39
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-39
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-39
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-39
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-39
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-39
0.509,1.025,0.122,-0.33,0.071,-0.056,0.94,-39
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-39
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-40
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-41
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-40
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-40
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-40
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-40
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-30
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-41
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-40
0.507,1.0319999999999998,0.134,-0.323,0.084,-0.056,0.941,-39

0.5,1.0,0.2,-39.0
0.503,1.047,0.158,-0.294,0.081,-0.043,0.951,-41
0.503,1.047,0.158,-0.294,0.081,-0.043,0.951,-40
0.503,1.047,0.158,-0.294,0.081,-0.043,0.951,-41
0.503,1.047,0.158,-0.294,0.081,-0.043,0.951,-41
0.503,1.047,0.158,-0.294,0.081,-0.043,0.951,-40
0.503,1.047,0.158,-0.294,0.081,-0.043,0.951,-31

0.5,1.1,0.2,-40.65909090909091
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-31
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-40
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-41
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-41
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-40
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-40
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-40
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-41
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-42
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-40
0.507,1.0619999999999998,0.183,-0.283,0.065,-0.052,0.955,-41
0.51,1.073,0.205,-0.272,0.043,-0.046,0.96,-40
0.51,1.073,0.205,-0.272,0.043,-0.046,0.96,-40
0.51,1.073,0.205,-0.272,0.043,-0.046,0.96,-41
0.51,1.073,0.205,-0.272,0.043,-0.046,0.96,-30
0.51,1.073,0.205,-0.272,0.043,-0.046,0.96,-43
0.51,1.073,0.205,-0.272,0.043,-0.046,0.96,-35
0.51,1.073,0.205,-0.272,0.043,-0.046,0.96,-40
0.509,1.0779999999999998,0.219,-0.27,0.023,-0.033,0.962,-39
0.509,1.0779999999999998,0.219,-0.27,0.023,-0.033,0.962,-39
0.509,1.0779999999999998,0.219,-0.27,0.023,-0.033,0.962,-37
0.509,1.0779999999999998,0.219,-0.27,0.023,-0.033,0.962,-37
0.509,1.0779999999999998,0.219,-0.27,0.023,-0.033,0.962,-37
0.509,1.0779999999999998,0.219,-0.27,0.023,-0.033,0.962,-37
0.509,1.0799999999999998,0.231,-0.276,-0.012,-0.033,0.96,-39
0.509,1.0799999999999998,0.231,-0.276,-0.012,-0.033,0.96,-43
0.504,1.0799999999999998,0.238,-0.276,-0.048,-0.027,0.96,-39
0.504,1.0799999999999998,0.238,-0.276,-0.048,-0.027,0.96,-42
0.461,1.1099999999999999,0.206,-0.067,0.357,0.022,0.931,-46
0.461,1.1099999999999999,0.206,-0.067,0.357,0.022,0.931,-44
0.461,1.1099999999999999,0.206,-0.067,0.357,0.022,0.931,-44
0.461,1.1099999999999999,0.206,-0.067,0.357,0.022,0.931,-44
0.461,1.1099999999999999,0.206,-0.067,0.357,0.022,0.931,-44
0.479,1.1119999999999999,0.193,-0.071,0.324,0.022,0.943,-44
0.479,1.1119999999999999,0.193,-0.071,0.324,0.022,0.943,-44
0.479,1.1119999999999999,0.193,-0.071,0.324,0.022,0.943,-43
0.479,1.1119999999999999,0.193,-0.071,0.324,0.022,0.943,-43
0.524,1.1199999999999999,0.166,-0.065,0.278,0.019,0.958,-44
0.524,1.1199999999999999,0.166,-0.065,0.278,0.019,0.958,-42
0.524,1.1199999999999999,0.166,-0.065,0.278,0.019,0.958,-42
0.524,1.1199999999999999,0.166,-0.065,0.278,0.019,0.958,-43
0.524,1.1199999999999999,0.166,-0.065,0.278,0.019,0.958,-43
0.542,1.125,0.157,-0.063,0.255,0.015,0.965,-42
0.542,1.125,0.157,-0.063,0.255,0.015,0.965,-42

0.5,1.1,0.30000000000000004,-44.54189944134078
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-43
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-42
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-46
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-44
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-44
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-43
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-42
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-40
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-41
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-40
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-43
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-44
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-42
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-42
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-43
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-43
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-41
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-40
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-40
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-40
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-41
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-39
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-43
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-39
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-42
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-39
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-43
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-40
0.475,1.081,0.251,-0.253,-0.177,-0.032,0.951,-40
0.469,1.0859999999999999,0.261,-0.237,-0.254,-0.054,0.936,-41
0.469,1.091,0.265,-0.229,-0.279,-0.052,0.931,-40
0.469,1.091,0.265,-0.229,-0.279,-0.052,0.931,-40
0.476,1.097,0.27,-0.221,-0.307,-0.052,0.924,-40
0.476,1.097,0.27,-0.221,-0.307,-0.052,0.924,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-41
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-40
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-43
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-41
0.48,1.0979999999999999,0.271,-0.22,-0.314,-0.05,0.922,-41
0.498,1.105,0.281,-0.21,-0.33,-0.059,0.918,-42
0.498,1.105,0.281,-0.21,-0.33,-0.059,0.918,-42
0.498,1.105,0.281,-0.21,-0.33,-0.059,0.918,-44
0.498,1.105,0.281,-0.21,-0.33,-0.059,0.918,-43
0.498,1.105,0.281,-0.21,-0.33,-0.059,0.918,-42
0.465,1.1039999999999999,0.258,-0.149,-0.562,-0.076,0.81,-46
0.465,1.1039999999999999,0.258,-0.149,-0.562,-0.076,0.81,-44
0.465,1.1039999999999999,0.258,-0.149,-0.562,-0.076,0.81,-45
0.471,1.107,0.271,-0.15,-0.578,-0.072,0.799,-47
0.471,1.107,0.271,-0.15,-0.578,-0.072,0.799,-47
0.471,1.107,0.271,-0.15,-0.578,-0.072,0.799,-47
0.471,1.107,0.271,-0.15,-0.578,-0.072,0.799,-47
0.471,1.107,0.271,-0.15,-0.578,-0.072,0.799,-48
0.479,1.109,0.281,-0.145,-0.584,-0.074,0.795,-47
0.479,1.109,0.281,-0.145,-0.584,-0.074,0.795,-46
0.479,1.109,0.281,-0.145,-0.584,-0.074,0.795,-47
0.479,1.109,0.281,-0.145,-0.584,-0.074,0.795,-47
0.479,1.109,0.281,-0.145,-0.584,-0.074,0.795,-47
0.484,1.1099999999999999,0.289,-0.141,-0.594,-0.073,0.789,-48
0.484,1.1099999999999999,0.289,-0.141,-0.594,-0.073,0.789,-47
0.484,1.1099999999999999,0.289,-0.141,-0.594,-0.073,0.789,-47
0.497,1.109,0.307,-0.137,-0.595,-0.093,0.787,-40
0.497,1.109,0.307,-0.137,-0.595,-0.093,0.787,-46
0.497,1.109,0.307,-0.137,-0.595,-0.093,0.787,-45
0.497,1.109,0.307,-0.137,-0.595,-0.093,0.787,-46
0.497,1.109,0.307,-0.137,-0.595,-0.093,0.787,-44
0.503,1.109,0.315,-0.134,-0.596,-0.101,0.786,-46
0.503,1.109,0.315,-0.134,-0.596,-0.101,0.786,-44
0.503,1.109,0.315,-0.134,-0.596,-0.101,0.786,-43
0.503,1.109,0.315,-0.134,-0.596,-0.101,0.786,-44
0.503,1.109,0.315,-0.134,-0.596,-0.101,0.786,-44
0.503,1.109,0.315,-0.134,-0.596,-0.101,0.786,-44
0.508,1.1099999999999999,0.323,-0.131,-0.6,-0.104,0.782,-44
0.508,1.1099999999999999,0.323,-0.131,-0.6,-0.104,0.782,-44
0.508,1.1099999999999999,0.323,-0.131,-0.6,-0.104,0.782,-44
0.508,1.1099999999999999,0.323,-0.131,-0.6,-0.104,0.782,-44
0.508,1.1099999999999999,0.323,-0.131,-0.6,-0.104,0.782,-43
0.512,1.1099999999999999,0.328,-0.127,-0.609,-0.107,0.776,-44
0.512,1.1099999999999999,0.328,-0.127,-0.609,-0.107,0.776,-43
0.512,1.1099999999999999,0.328,-0.127,-0.609,-0.107,0.776,-44
0.512,1.1099999999999999,0.328,-0.127,-0.609,-0.107,0.776,-43
0.512,1.1099999999999999,0.328,-0.127,-0.609,-0.107,0.776,-45
0.515,1.1099999999999999,0.327,-0.124,-0.623,-0.099,0.766,-44
0.515,1.1099999999999999,0.327,-0.124,-0.623,-0.099,0.766,-44
0.515,1.1099999999999999,0.327,-0.124,-0.623,-0.099,0.766,-43
0.515,1.1099999999999999,0.327,-0.124,-0.623,-0.099,0.766,-45
0.515,1.1099999999999999,0.327,-0.124,-0.623,-0.099,0.766,-37
0.515,1.1099999999999999,0.327,-0.124,-0.623,-0.099,0.766,-37
0.511,1.111,0.323,-0.108,-0.637,-0.098,0.757,-42
0.511,1.111,0.323,-0.108,-0.637,-0.098,0.757,-42
0.511,1.111,0.323,-0.108,-0.637,-0.098,0.757,-42
0.511,1.111,0.323,-0.108,-0.637,-0.098,0.757,-42
0.511,1.111,0.323,-0.108,-0.637,-0.098,0.757,-42
0.511,1.111,0.323,-0.108,-0.637,-0.098,0.757,-42
0.511,1.113,0.32,-0.104,-0.65,-0.096,0.746,-32
0.511,1.113,0.32,-0.104,-0.65,-0.096,0.746,-34
0.511,1.113,0.32,-0.104,-0.65,-0.096,0.746,-44
0.514,1.1119999999999999,0.318,-0.103,-0.66,-0.105,0.737,-42
0.514,1.1119999999999999,0.318,-0.103,-0.66,-0.105,0.737,-42
0.514,1.1119999999999999,0.318,-0.103,-0.66,-0.105,0.737,-41
0.514,1.1119999999999999,0.318,-0.103,-0.66,-0.105,0.737,-42
0.514,1.1119999999999999,0.318,-0.103,-0.66,-0.105,0.737,-42
0.514,1.1119999999999999,0.318,-0.103,-0.66,-0.105,0.737,-42
0.514,1.1119999999999999,0.318,-0.103,-0.66,-0.105,0.737,-42
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-41
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-43
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-42
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-42
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-37
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-33
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-43
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-43
0.515,1.111,0.315,-0.109,-0.677,-0.11,0.72,-41
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-43
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-43
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-43
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-46
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-43
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-43
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-43
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-43
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-42
0.515,1.1119999999999999,0.312,-0.109,-0.691,-0.109,0.706,-41
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-41
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-41
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-43
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-41
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-42
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-43
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-43
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-43
0.515,1.1119999999999999,0.31,-0.108,-0.705,-0.111,0.692,-41
0.515,1.1099999999999999,0.309,-0.104,-0.721,-0.113,0.676,-41
0.515,1.1099999999999999,0.309,-0.104,-0.721,-0.113,0.676,-40
0.515,1.1099999999999999,0.309,-0.104,-0.721,-0.113,0.676,-44
0.515,1.1099999999999999,0.309,-0.104,-0.721,-0.113,0.676,-42
0.515,1.1099999999999999,0.309,-0.104,-0.721,-0.113,0.676,-43
0.515,1.1099999999999999,0.309,-0.102,-0.73,-0.116,0.665,-45
0.515,1.1099999999999999,0.309,-0.102,-0.73,-0.116,0.665,-39
0.515,1.1099999999999999,0.309,-0.102,-0.73,-0.116,0.665,-43
0.515,1.1099999999999999,0.309,-0.102,-0.73,-0.116,0.665,-45
0.515,1.1099999999999999,0.309,-0.102,-0.73,-0.116,0.665,-40
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-42
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-39
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-39
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-39
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-39
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-42
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-43
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-43
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-39
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-42
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-41
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-42
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-39
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-39
0.516,1.1099999999999999,0.307,-0.104,-0.737,-0.119,0.657,-44
0.515,1.111,0.304,-0.102,-0.747,-0.113,0.647,-42
0.515,1.111,0.304,-0.102,-0.747,-0.113,0.647,-42
0.515,1.111,0.304,-0.102,-0.747,-0.113,0.647,-42
0.515,1.111,0.304,-0.102,-0.747,-0.113,0.647,-42
0.515,1.111,0.304,-0.102,-0.747,-0.113,0.647,-42
0.515,1.111,0.304,-0.102,-0.747,-0.113,0.647,-40
0.516,1.113,0.299,-0.106,-0.763,-0.111,0.627,-39
0.516,1.113,0.299,-0.106,-0.763,-0.111,0.627,-40
0.516,1.113,0.299,-0.106,-0.763,-0.111,0.627,-43
0.516,1.113,0.299,-0.106,-0.763,-0.111,0.627,-45
0.516,1.113,0.299,-0.106,-0.763,-0.111,0.627,-39
0.517,1.1139999999999999,0.298,-0.112,-0.776,-0.121,0.608,-44
0.517,1.1139999999999999,0.298,-0.112,-0.776,-0.121,0.608,-43
0.517,1.1139999999999999,0.298,-0.112,-0.776,-0.121,0.608,-40
0.517,1.1139999999999999,0.298,-0.112,-0.776,-0.121,0.608,-43
0.517,1.1139999999999999,0.298,-0.112,-0.776,-0.121,0.608,-42
0.517,1.1139999999999999,0.298,-0.112,-0.776,-0.121,0.608,-41
0.517,1.1139999999999999,0.293,-0.118,-0.786,-0.114,0.597,-42
0.517,1.1139999999999999,0.293,-0.118,-0.786,-0.114,0.597,-42
0.517,1.1139999999999999,0.293,-0.118,-0.786,-0.114,0.597,-43
0.517,1.1139999999999999,0.293,-0.118,-0.786,-0.114,0.597,-42
0.517,1.1139999999999999,0.293,-0.118,-0.786,-0.114,0.597,-41
0.517,1.1139999999999999,0.293,-0.118,-0.786,-0.114,0.597,-43
0.517,1.1139999999999999,0.293,-0.118,-0.786,-0.114,0.597,-41
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-43
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-41
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-43
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-43
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-41
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-43
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-43
0.515,1.115,0.29,-0.125,-0.799,-0.104,0.579,-43
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-44
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-44
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-44
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-43
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-44
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-43
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-41
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-41
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-41
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-42
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-41
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-42
0.517,1.115,0.285,-0.139,-0.808,-0.101,0.563,-44
0.518,1.115,0.278,-0.154,-0.824,-0.096,0.536,-41
0.518,1.115,0.278,-0.154,-0.824,-0.096,0.536,-41
0.518,1.115,0.278,-0.154,-0.824,-0.096,0.536,-41
0.517,1.1159999999999999,0.275,-0.152,-0.84,-0.09,0.513,-45
0.517,1.1159999999999999,0.275,-0.152,-0.84,-0.09,0.513,-43
0.517,1.1159999999999999,0.275,-0.152,-0.84,-0.09,0.513,-43
